t,x_ref,y_ref,x,y,psi,delta,v,delta_dot
6.45, 61.9195, 16.179, 62.2738, 16.2268, 0.243221, -0.0026168, 10, -2.13222e-05
6.5, 62.4052, 16.2978, 62.7591, 16.3472, 0.2427, -0.00260614, 10, 0.000213274
6.55, 62.891, 16.4163, 63.2444, 16.4674, 0.242183, -0.00258507, 10, 0.000421413
6.6, 63.3768, 16.5347, 63.7298, 16.5873, 0.241672, -0.002555, 10, 0.000601484
6.65, 63.8626, 16.6529, 64.2153, 16.707, 0.241168, -0.00251737, 10, 0.000752542
6.7, 64.3484, 16.771, 64.7008, 16.8264, 0.240674, -0.00247366, 10, 0.000874258
6.75, 64.8344, 16.8889, 65.1864, 16.9456, 0.240188, -0.00242531, 10, 0.000966883
6.8, 65.3203, 17.0066, 65.6721, 17.0645, 0.239714, -0.00237375, 10, 0.00103119
6.85, 65.8063, 17.1241, 66.1578, 17.1832, 0.23925, -0.00232033, 10, 0.0010684
6.9, 66.2923, 17.2414, 66.6435, 17.3017, 0.238796, -0.00226633, 10, 0.00108015
6.95, 66.7784, 17.3586, 67.1294, 17.42, 0.238354, -0.0022129, 10, 0.00106841
7, 67.2645, 17.4756, 67.6152, 17.538, 0.237922, -0.00216113, 10, 0.00103542
7.05, 67.7507, 17.5924, 68.1011, 17.6559, 0.237499, -0.00211195, 10, 0.000983617
7.1, 68.2369, 17.709, 68.5871, 17.7735, 0.237086, -0.00206617, 10, 0.00091559
7.15, 68.7231, 17.8255, 69.0731, 17.891, 0.236681, -0.00202447, 10, 0.000834005
7.2, 69.2094, 17.9417, 69.5592, 18.0082, 0.236284, -0.0019874, 10, 0.000741555
7.25, 69.6958, 18.0578, 70.0453, 18.1252, 0.235893, -0.00195535, 10, 0.000640907
7.3, 70.1822, 18.1737, 70.5314, 18.2421, 0.235507, -0.00192862, 10, 0.000534653
7.35, 70.6686, 18.2894, 71.0176, 18.3588, 0.235125, -0.00190735, 10, 0.000425267
7.4, 71.1551, 18.405, 71.5039, 18.4752, 0.234747, -0.0018916, 10, 0.000315074
7.45, 71.6416, 18.5203, 71.9902, 18.5915, 0.234371, -0.00188129, 10, 0.000206214
7.5, 72.1281, 18.6355, 72.4765, 18.7077, 0.233995, -0.00187626, 10, 0.000100619
7.55, 72.6147, 18.7504, 72.9629, 18.8236, 0.23362, -0.00187626, 10, -8.83225e-10
7.6, 73.1014, 18.8652, 73.4493, 18.9393, 0.233244, -0.00188097, 10, -9.41768e-05
7.65, 73.5881, 18.9798, 73.9357, 19.0549, 0.232866, -0.00189, 10, -0.000180684
7.7, 74.0748, 19.0942, 74.4222, 19.1703, 0.232485, -0.00190293, 10, -0.000258543
7.75, 74.5616, 19.2084, 74.9088, 19.2855, 0.232102, -0.00191928, 10, -0.000327022
7.8, 75.0484, 19.3225, 75.3954, 19.4005, 0.231714, -0.00193856, 10, -0.000385623
7.85, 75.5353, 19.4363, 75.882, 19.5153, 0.231322, -0.00196026, 10, -0.000434075
7.9, 76.0222, 19.5499, 76.3687, 19.63, 0.230925, -0.00198388, 10, -0.00047232
7.95, 76.5092, 19.6633, 76.8554, 19.7444, 0.230523, -0.00200891, 10, -0.000500494
8, 76.9962, 19.7766, 77.3422, 19.8586, 0.230116, -0.00203485, 10, -0.000518909
8.05, 77.4832, 19.8896, 77.829, 19.9727, 0.229704, -0.00206125, 10, -0.000528031
8.1, 77.9703, 20.0025, 78.3159, 20.0865, 0.229287, -0.00208768, 10, -0.000528459
8.15, 78.4575, 20.1151, 78.8028, 20.2002, 0.228864, -0.00211372, 10, -0.000520906
8.2, 78.9447, 20.2276, 79.2898, 20.3136, 0.228436, -0.00213903, 10, -0.000506167
8.25, 79.4319, 20.3399, 79.7768, 20.4268, 0.228003, -0.00216328, 10, -0.000485109
8.3, 79.9192, 20.4519, 80.2638, 20.5399, 0.227566, -0.00218622, 10, -0.000458637
8.35, 80.4065, 20.5638, 80.751, 20.6527, 0.227125, -0.0022076, 10, -0.000427682
8.4, 80.8939, 20.6754, 81.2381, 20.7652, 0.226679, -0.00222726, 10, -0.00039318
8.45, 81.3813, 20.7869, 81.7253, 20.8776, 0.22623, -0.00224506, 10, -0.000356052
8.5, 81.8688, 20.8982, 82.2126, 20.9898, 0.225778, -0.00226092, 10, -0.000317188
8.55, 82.3563, 21.0092, 82.6999, 21.1017, 0.225323, -0.00227479, 10, -0.000277436
8.6, 82.8438, 21.1201, 83.1873, 21.2134, 0.224866, -0.00228667, 10, -0.000237586
8.65, 83.3314, 21.2307, 83.6747, 21.3249, 0.224406, -0.00229659, 10, -0.000198366
8.7, 83.8191, 21.3411, 84.1621, 21.4362, 0.223945, -0.00230461, 10, -0.000160426
8.75, 84.3068, 21.4514, 84.6496, 21.5472, 0.223483, -0.00231083, 10, -0.000124338
8.8, 84.7945, 21.5614, 85.1372, 21.658, 0.22302, -0.00231536, 10, -9.05915e-05
8.85, 85.2823, 21.6712, 85.6248, 21.7686, 0.222556, -0.00231834, 10, -5.95896e-05
8.9, 85.7701, 21.7809, 86.1125, 21.879, 0.222092, -0.00231992, 10, -3.16498e-05
8.95, 86.258, 21.8903, 86.6002, 21.9891, 0.221628, -0.00232027, 10, -7.00549e-06
9, 86.746, 21.9995, 87.088, 22.099, 0.221164, -0.00231956, 10, 1.41915e-05
9.05, 87.2339, 22.1085, 87.5758, 22.2087, 0.220701, -0.00231797, 10, 3.18665e-05
9.1, 87.722, 22.2172, 88.0637, 22.3182, 0.220238, -0.00231567, 10, 4.60171e-05
9.15, 88.21, 22.3258, 88.5516, 22.4274, 0.219775, -0.00231283, 10, 5.67067e-05
9.2, 88.6981, 22.4342, 89.0396, 22.5364, 0.219313, -0.00230963, 10, 6.4058e-05
9.25, 89.1863, 22.5423, 89.5276, 22.6452, 0.218852, -0.00230622, 10, 6.82455e-05
9.3, 89.6745, 22.6503, 90.0157, 22.7537, 0.218391, -0.00230274, 10, 6.9488e-05
9.35, 90.1628, 22.758, 90.5038, 22.8621, 0.217932, -0.00229934, 10, 6.80403e-05
9.4, 90.6511, 22.8655, 90.992, 22.9702, 0.217472, -0.00229613, 10, 6.4186e-05
9.45, 91.1394, 22.9728, 91.4802, 23.078, 0.217014, -0.00229322, 10, 5.82293e-05
9.5, 91.6278, 23.0799, 91.9685, 23.1857, 0.216556, -0.0022907, 10, 5.04877e-05
9.55, 92.1163, 23.1868, 92.4568, 23.2931, 0.216098, -0.00228863, 10, 4.1285e-05
9.6, 92.6047, 23.2935, 92.9452, 23.4003, 0.21564, -0.00228708, 10, 3.09448e-05
9.65, 93.0933, 23.3999, 93.4336, 23.5073, 0.215183, -0.00228609, 10, 1.97841e-05
9.7, 93.5819, 23.5062, 93.922, 23.6141, 0.214726, -0.00228569, 10, 8.10857e-06
9.75, 94.0705, 23.6122, 94.4106, 23.7206, 0.214269, -0.00228588, 10, -3.79283e-06
9.8, 94.5592, 23.718, 94.8991, 23.8269, 0.213812, -0.00228666, 10, -1.56513e-05
9.85, 95.0479, 23.8236, 95.3877, 23.933, 0.213354, -0.00228802, 10, -2.72219e-05
9.9, 95.5367, 23.9289, 95.8764, 24.0389, 0.212896, -0.00228994, 10, -3.82856e-05
9.95, 96.0255, 24.0341, 96.3651, 24.1446, 0.212438, -0.00229237, 10, -4.86517e-05
10, 96.5144, 24.139, 96.8539, 24.25, 0.211978, -0.00229528, 10, -5.81586e-05
10.05, 97.0033, 24.2437, 97.3427, 24.3552, 0.211519, -0.00229861, 10, -6.66744e-05
10.1, 97.4922, 24.3482, 97.8315, 24.4601, 0.211058, -0.00230232, 10, -7.40969e-05
10.15, 97.9812, 24.4525, 98.3204, 24.5649, 0.210597, -0.00230633, 10, -8.03531e-05
10.2, 98.4703, 24.5566, 98.8094, 24.6694, 0.210135, -0.0023106, 10, -8.53978e-05
10.25, 98.9594, 24.6604, 99.2984, 24.7737, 0.209672, -0.00231506, 10, -8.92121e-05
10.3, 99.4485, 24.764, 99.7874, 24.8778, 0.209208, -0.00231965, 10, -9.18017e-05
10.35, 99.9377, 24.8674, 100.277, 24.9816, 0.208743, -0.00232431, 10, -9.31948e-05
10.4, 100.427, 24.9706, 100.766, 25.0852, 0.208277, -0.00232899, 10, -9.34391e-05
10.45, 100.916, 25.0736, 101.255, 25.1886, 0.207811, -0.00233362, 10, -9.25999e-05
10.5, 101.406, 25.1763, 101.744, 25.2918, 0.207343, -0.00233815, 10, -9.0757e-05
10.55, 101.895, 25.2788, 102.233, 25.3947, 0.206874, -0.00234255, 10, -8.80023e-05
10.6, 102.384, 25.3811, 102.723, 25.4974, 0.206405, -0.00234678, 10, -8.44365e-05
10.65, 102.874, 25.4832, 103.212, 25.5999, 0.205935, -0.00235078, 10, -8.01672e-05
10.7, 103.363, 25.585, 103.702, 25.7021, 0.205464, -0.00235455, 10, -7.53057e-05
10.75, 103.853, 25.6867, 104.191, 25.8041, 0.204992, -0.00235805, 10, -6.9965e-05
10.8, 104.343, 25.7881, 104.681, 25.9059, 0.20452, -0.00236126, 10, -6.42574e-05
10.85, 104.832, 25.8892, 105.17, 26.0075, 0.204047, -0.00236417, 10, -5.82924e-05
10.9, 105.322, 25.9902, 105.66, 26.1088, 0.203574, -0.00236678, 10, -5.21751e-05
10.95, 105.812, 26.0909, 106.149, 26.2099, 0.2031, -0.00236908, 10, -4.60045e-05
11, 106.301, 26.1914, 106.639, 26.3107, 0.202626, -0.00237108, 10, -3.98722e-05
11.05, 106.791, 26.2917, 107.129, 26.4113, 0.202151, -0.00237277, 10, -3.38613e-05
11.1, 107.281, 26.3918, 107.619, 26.5117, 0.201676, -0.00237417, 10, -2.80456e-05
11.15, 107.771, 26.4916, 108.109, 26.6119, 0.201201, -0.0023753, 10, -2.24891e-05
11.2, 108.261, 26.5912, 108.599, 26.7118, 0.200726, -0.00237616, 10, -1.72455e-05
11.25, 108.751, 26.6906, 109.089, 26.8115, 0.200251, -0.00237678, 10, -1.23581e-05
11.3, 109.241, 26.7898, 109.579, 26.911, 0.199775, -0.00237717, 10, -7.86027e-06
11.35, 109.731, 26.8887, 110.069, 27.0102, 0.1993, -0.00237736, 10, -3.77497e-06
11.4, 110.221, 26.9874, 110.559, 27.1092, 0.198824, -0.00237736, 10, -1.15783e-07
11.45, 110.712, 27.0859, 111.049, 27.2079, 0.198349, -0.00237721, 10, 3.11273e-06
11.5, 111.202, 27.1842, 111.539, 27.3065, 0.197874, -0.00237691, 10, 5.91433e-06
11.55, 111.692, 27.2822, 112.029, 27.4048, 0.197398, -0.0023765, 10, 8.30034e-06
11.6, 112.183, 27.38, 112.52, 27.5028, 0.196923, -0.00237598, 10, 1.02887e-05
11.65, 112.673, 27.4776, 113.01, 27.6006, 0.196448, -0.00237539, 10, 1.19033e-05
11.7, 113.163, 27.5749, 113.5, 27.6982, 0.195973, -0.00237473, 10, 1.31726e-05
11.75, 113.654, 27.6721, 113.991, 27.7956, 0.195498, -0.00237402, 10, 1.4129e-05
11.8, 114.144, 27.769, 114.481, 27.8927, 0.195024, -0.00237328, 10, 1.48081e-05
11.85, 114.635, 27.8656, 114.972, 27.9896, 0.194549, -0.00237252, 10, 1.52473e-05
11.9, 115.126, 27.9621, 115.462, 28.0863, 0.194075, -0.00237175, 10, 1.54851e-05
11.95, 115.616, 28.0583, 115.953, 28.1827, 0.193601, -0.00237097, 10, 1.55605e-05
12, 116.107, 28.1543, 116.444, 28.2789, 0.193127, -0.00237019, 10, 1.5512e-05
