t,x,y,psi,delta,v,delta_dot
295, 1002.25, 46.6003, -642.192, -0.800883, 10, -0.309703
295.05, 1002.38, 46.1176, -642.398, -0.801008, 10, -0.312194
295.1, 1002.41, 45.6185, -642.604, -0.80114, 10, -0.314846
295.15, 1002.33, 45.124, -642.811, -0.801276, 10, -0.317551
295.2, 1002.16, 44.6552, -643.017, -0.801408, 10, -0.320195
295.25, 1001.89, 44.232, -643.224, -0.801531, 10, -0.322663
295.3, 1001.54, 43.8724, -643.43, -0.80164, 10, -0.32484
295.35, 1001.13, 43.5917, -643.637, -0.801729, 10, -0.326625
295.4, 1000.67, 43.4019, -643.844, -0.801795, 10, -0.327932
295.45, 1000.18, 43.3111, -644.05, -0.801833, 10, -0.328699
295.5, 999.676, 43.3231, -644.257, -0.801843, 10, -0.328889
295.55, 999.189, 43.4374, -644.464, -0.801823, 10, -0.328498
295.6, 998.736, 43.6491, -644.671, -0.801776, 10, -0.327549
295.65, 998.336, 43.9493, -644.877, -0.801703, 10, -0.326092
295.7, 998.007, 44.3252, -645.084, -0.801608, 10, -0.324202
295.75, 997.761, 44.7607, -645.29, -0.801497, 10, -0.321971
295.8, 997.61, 45.2373, -645.497, -0.801373, 10, -0.319502
295.85, 997.56, 45.7348, -645.703, -0.801243, 10, -0.316904
295.9, 997.613, 46.232, -645.91, -0.801112, 10, -0.314286
295.95, 997.766, 46.7078, -646.116, -0.800986, 10, -0.311753
296, 998.014, 47.1421, -646.322, -0.800868, 10, -0.309401
296.05, 998.346, 47.5163, -646.528, -0.800764, 10, -0.307315
296.1, 998.747, 47.8148, -646.735, -0.800677, 10, -0.305568
296.15, 999.201, 48.0248, -646.941, -0.800609, 10, -0.304219
296.2, 999.688, 48.1374, -647.147, -0.800564, 10, -0.303313
296.25, 1000.19, 48.148, -647.353, -0.800542, 10, -0.302878
296.3, 1000.68, 48.0559, -647.559, -0.800545, 10, -0.30293
296.35, 1001.14, 47.8653, -647.765, -0.800572, 10, -0.303468
296.4, 1001.55, 47.584, -647.972, -0.800622, 10, -0.304476
296.45, 1001.9, 47.2241, -648.178, -0.800694, 10, -0.305921
296.5, 1002.17, 46.8008, -648.384, -0.800786, 10, -0.307754
296.55, 1002.34, 46.3319, -648.59, -0.800894, 10, -0.309913
296.6, 1002.42, 45.8374, -648.797, -0.801014, 10, -0.312318
296.65, 1002.39, 45.3382, -649.003, -0.801142, 10, -0.314876
296.7, 1002.26, 44.8556, -649.21, -0.801272, 10, -0.317485
296.75, 1002.03, 44.41, -649.416, -0.8014, 10, -0.320035
296.8, 1001.72, 44.0203, -649.623, -0.801519, 10, -0.322414
296.85, 1001.33, 43.7032, -649.829, -0.801624, 10, -0.324513
296.9, 1000.89, 43.4721, -650.036, -0.80171, 10, -0.326234
296.95, 1000.4, 43.337, -650.243, -0.801773, 10, -0.327495
297, 999.906, 43.3034, -650.449, -0.80181, 10, -0.328236
297.05, 999.41, 43.373, -650.656, -0.801819, 10, -0.328424
297.1, 998.94, 43.5427, -650.863, -0.801801, 10, -0.328051
297.15, 998.515, 43.8053, -651.069, -0.801755, 10, -0.327141
297.2, 998.152, 44.1496, -651.276, -0.801685, 10, -0.325741
297.25, 997.868, 44.5609, -651.482, -0.801594, 10, -0.323924
297.3, 997.674, 45.0218, -651.689, -0.801487, 10, -0.321776
297.35, 997.579, 45.5127, -651.895, -0.801368, 10, -0.319396
297.4, 997.586, 46.0126, -652.102, -0.801243, 10, -0.316891
297.45, 997.696, 46.5004, -652.308, -0.801116, 10, -0.314364
297.5, 997.904, 46.9554, -652.515, -0.800994, 10, -0.311917
297.55, 998.2, 47.3581, -652.721, -0.80088, 10, -0.309643
297.6, 998.572, 47.6917, -652.927, -0.800779, 10, -0.307626
297.65, 999.005, 47.9419, -653.133, -0.800695, 10, -0.305935
297.7, 999.48, 48.0982, -653.34, -0.80063, 10, -0.304628
297.75, 999.977, 48.1539, -653.546, -0.800586, 10, -0.303749
297.8, 1000.47, 48.1067, -653.752, -0.800564, 10, -0.303326
297.85, 1000.95, 47.9587, -653.958, -0.800567, 10, -0.303374
297.9, 1001.39, 47.716, -654.164, -0.800593, 10, -0.303893
297.95, 1001.77, 47.3889, -654.37, -0.800641, 10, -0.304865
298, 1002.07, 46.9914, -654.577, -0.800711, 10, -0.306261
298.05, 1002.29, 46.5401, -654.783, -0.8008, 10, -0.308031
298.1, 1002.4, 46.0544, -654.989, -0.800904, 10, -0.310116
298.15, 1002.42, 45.5546, -655.196, -0.80102, 10, -0.312437
298.2, 1002.33, 45.0621, -655.402, -0.801143, 10, -0.314905
298.25, 1002.15, 44.5978, -655.608, -0.801269, 10, -0.317422
298.3, 1001.87, 44.1813, -655.815, -0.801392, 10, -0.319881
298.35, 1001.52, 43.8304, -656.021, -0.801507, 10, -0.322174
298.4, 1001.1, 43.56, -656.228, -0.801608, 10, -0.324197
298.45, 1000.63, 43.3816, -656.435, -0.801691, 10, -0.325857
298.5, 1000.14, 43.3029, -656.641, -0.801752, 10, -0.327074
298.55, 999.636, 43.3271, -656.848, -0.801788, 10, -0.32779
298.6, 999.152, 43.4533, -657.055, -0.801797, 10, -0.327974
298.65, 998.704, 43.6761, -657.261, -0.801779, 10, -0.327619
298.7, 998.312, 43.986, -657.468, -0.801735, 10, -0.326747
298.75, 997.992, 44.3698, -657.675, -0.801668, 10, -0.325402
298.8, 997.757, 44.8112, -657.881, -0.801581, 10, -0.323654
298.85, 997.617, 45.2914, -658.088, -0.801477, 10, -0.321586
298.9, 997.579, 45.7899, -658.294, -0.801363, 10, -0.319293
298.95, 997.644, 46.2857, -658.501, -0.801242, 10, -0.316876
299, 997.81, 46.7576, -658.707, -0.80112, 10, -0.314437
299.05, 998.068, 47.1855, -658.913, -0.801002, 10, -0.312074
299.1, 998.409, 47.5515, -659.12, -0.800892, 10, -0.309876
299.15, 998.817, 47.8399, -659.326, -0.800794, 10, -0.307925
299.2, 999.276, 48.0385, -659.532, -0.800713, 10, -0.306288
299.25, 999.766, 48.139, -659.738, -0.800649, 10, -0.305022
299.3, 1000.27, 48.137, -659.945, -0.800607, 10, -0.30417
299.35, 1000.76, 48.0327, -660.151, -0.800586, 10, -0.303759
299.4, 1001.21, 47.8306, -660.357, -0.800588, 10, -0.303803
299.45, 1001.62, 47.5391, -660.563, -0.800613, 10, -0.304303
299.5, 1001.96, 47.1706, -660.769, -0.80066, 10, -0.305241
299.55, 1002.21, 46.7407, -660.975, -0.800728, 10, -0.306588
299.6, 1002.37, 46.2677, -661.182, -0.800813, 10, -0.308298
299.65, 1002.44, 45.7715, -661.388, -0.800914, 10, -0.310311
299.7, 1002.39, 45.2732, -661.594, -0.801026, 10, -0.312551
299.75, 1002.25, 44.7939, -661.801, -0.801145, 10, -0.314933
299.8, 1002.01, 44.3541, -662.007, -0.801266, 10, -0.31736
299.85, 1001.69, 43.9723, -662.214, -0.801385, 10, -0.319731
299.9, 1001.3, 43.6648, -662.42, -0.801495, 10, -0.321942
299.95, 1000.85, 43.4448, -662.627, -0.801593, 10, -0.323893
300, 1000.36, 43.3215, -662.833, -0.801673, 10, -0.325493
300.05, 999.864, 43.3002, -663.04, -0.801732, 10, -0.326667
300.1, 999.37, 43.3819, -663.247, -0.801766, 10, -0.327361
300.15, 998.904, 43.563, -663.453, -0.801775, 10, -0.327541
300.2, 998.485, 43.8359, -663.66, -0.801758, 10, -0.327203
300.25, 998.131, 44.189, -663.867, -0.801716, 10, -0.326366
300.3, 997.857, 44.6072, -664.073, -0.801652, 10, -0.325074
300.35, 997.675, 45.0727, -664.28, -0.801568, 10, -0.323392
300.4, 997.592, 45.5658, -664.486, -0.801468, 10, -0.321401
300.45, 997.612, 46.0654, -664.693, -0.801358, 10, -0.319191
300.5, 997.733, 46.5503, -664.899, -0.801241, 10, -0.316861
300.55, 997.952, 47, -665.106, -0.801124, 10, -0.314507
300.6, 998.258, 47.3953, -665.312, -0.801009, 10, -0.312224
300.65, 998.639, 47.7195, -665.518, -0.800903, 10, -0.3101
300.7, 999.078, 47.9589, -665.725, -0.800809, 10, -0.308212
300.75, 999.556, 48.1033, -665.931, -0.80073, 10, -0.306628
300.8, 1000.05, 48.1466, -666.137, -0.800668, 10, -0.305402
300.85, 1000.55, 48.087, -666.343, -0.800627, 10, -0.304576
300.9, 1001.02, 47.9271, -666.549, -0.800607, 10, -0.304176
300.95, 1001.46, 47.6735, -666.756, -0.800609, 10, -0.304217
301, 1001.83, 47.3371, -666.962, -0.800633, 10, -0.304698
301.05, 1002.12, 46.9321, -667.168, -0.800678, 10, -0.305604
301.1, 1002.32, 46.4756, -667.374, -0.800743, 10, -0.306905
301.15, 1002.43, 45.987, -667.581, -0.800826, 10, -0.308556
301.2, 1002.43, 45.487, -667.787, -0.800923, 10, -0.310498
301.25, 1002.33, 44.9969, -667.993, -0.801031, 10, -0.312661
301.3, 1002.14, 44.5373, -668.2, -0.801146, 10, -0.314959
301.35, 1001.85, 44.1278, -668.406, -0.801263, 10, -0.3173
301.4, 1001.49, 43.7858, -668.613, -0.801377, 10, -0.319587
301.45, 1001.06, 43.5259, -668.819, -0.801484, 10, -0.321718
301.5, 1000.59, 43.3591, -669.026, -0.801578, 10, -0.323599
301.55, 1000.09, 43.2925, -669.232, -0.801655, 10, -0.325142
301.6, 999.593, 43.329, -669.439, -0.801712, 10, -0.326276
301.65, 999.113, 43.467, -669.646, -0.801745, 10, -0.326946
301.7, 998.671, 43.7007, -669.852, -0.801754, 10, -0.327123
301.75, 998.286, 44.0201, -670.059, -0.801738, 10, -0.326801
301.8, 997.975, 44.4117, -670.266, -0.801698, 10, -0.325998
301.85, 997.751, 44.8587, -670.472, -0.801636, 10, -0.324757
301.9, 997.623, 45.3422, -670.679, -0.801555, 10, -0.323139
301.95, 997.598, 45.8415, -670.885, -0.801459, 10, -0.321221
302, 997.675, 46.3355, -671.092, -0.801353, 10, -0.319092
302.05, 997.852, 46.8032, -671.298, -0.80124, 10, -0.316844
302.1, 998.121, 47.2246, -671.505, -0.801127, 10, -0.314573
302.15, 998.471, 47.582, -671.711, -0.801017, 10, -0.312368
302.2, 998.886, 47.8602, -671.917, -0.800914, 10, -0.310315
302.25, 999.35, 48.0473, -672.123, -0.800823, 10, -0.308489
302.3, 999.842, 48.1356, -672.33, -0.800746, 10, -0.306956
302.35, 1000.34, 48.1211, -672.536, -0.800687, 10, -0.305769
302.4, 1000.83, 48.0047, -672.742, -0.800647, 10, -0.304967
302.45, 1001.28, 47.7911, -672.948, -0.800627, 10, -0.304579
302.5, 1001.68, 47.4896, -673.154, -0.800629, 10, -0.304617
302.55, 1002.01, 47.1127, -673.361, -0.800652, 10, -0.30508
302.6, 1002.25, 46.6766, -673.567, -0.800696, 10, -0.305954
302.65, 1002.4, 46.1996, -673.773, -0.800759, 10, -0.30721
302.7, 1002.45, 45.7021, -673.979, -0.800838, 10, -0.308804
302.75, 1002.4, 45.205, -674.186, -0.800932, 10, -0.310679
302.8, 1002.24, 44.7294, -674.392, -0.801036, 10, -0.312766
302.85, 1001.99, 44.2956, -674.598, -0.801147, 10, -0.314983
302.9, 1001.66, 43.922, -674.805, -0.80126, 10, -0.317242
302.95, 1001.26, 43.6244, -675.011, -0.801371, 10, -0.319447
303, 1000.81, 43.4155, -675.218, -0.801473, 10, -0.321502
303.05, 1000.32, 43.3042, -675.424, -0.801564, 10, -0.323316
303.1, 999.819, 43.2952, -675.631, -0.801638, 10, -0.324804
303.15, 999.328, 43.389, -675.838, -0.801693, 10, -0.325898
303.2, 998.866, 43.5815, -676.044, -0.801725, 10, -0.326546
303.25, 998.454, 43.8647, -676.251, -0.801734, 10, -0.32672
303.3, 998.109, 44.2263, -676.458, -0.801719, 10, -0.326412
303.35, 997.845, 44.6511, -676.664, -0.80168, 10, -0.325643
303.4, 997.674, 45.121, -676.871, -0.801621, 10, -0.32445
303.45, 997.603, 45.6159, -677.077, -0.801543, 10, -0.322894
303.5, 997.635, 46.1149, -677.284, -0.801451, 10, -0.321047
303.55, 997.769, 46.5967, -677.49, -0.801348, 10, -0.318995
303.6, 997.999, 47.0408, -677.697, -0.80124, 10, -0.316827
303.65, 998.314, 47.4284, -677.903, -0.80113, 10, -0.314635
303.7, 998.703, 47.7431, -678.11, -0.801023, 10, -0.312505
303.75, 999.148, 47.9715, -678.316, -0.800924, 10, -0.310521
303.8, 999.63, 48.104, -678.522, -0.800836, 10, -0.308755
303.85, 1000.13, 48.1349, -678.728, -0.800762, 10, -0.307272
303.9, 1000.62, 48.0629, -678.935, -0.800704, 10, -0.306122
303.95, 1001.09, 47.8911, -679.141, -0.800665, 10, -0.305345
304, 1001.52, 47.6269, -679.347, -0.800647, 10, -0.304968
304.05, 1001.88, 47.2813, -679.553, -0.800648, 10, -0.305002
304.1, 1002.16, 46.8691, -679.759, -0.800671, 10, -0.305449
304.15, 1002.35, 46.4076, -679.966, -0.800713, 10, -0.306292
304.2, 1002.45, 45.9166, -680.172, -0.800773, 10, -0.307504
304.25, 1002.44, 45.4166, -680.378, -0.80085, 10, -0.309043
304.3, 1002.33, 44.9291, -680.585, -0.800941, 10, -0.310853
304.35, 1002.12, 44.4745, -680.791, -0.801042, 10, -0.312867
304.4, 1001.82, 44.0723, -680.997, -0.801149, 10, -0.315007
304.45, 1001.45, 43.7395, -681.204, -0.801257, 10, -0.317186
304.5, 1001.02, 43.4902, -681.41, -0.801364, 10, -0.319312
304.55, 1000.54, 43.3351, -681.617, -0.801463, 10, -0.321294
304.6, 1000.05, 43.2808, -681.823, -0.80155, 10, -0.323043
304.65, 999.547, 43.3296, -682.03, -0.801622, 10, -0.324478
304.7, 999.07, 43.4794, -682.237, -0.801675, 10, -0.325534
304.75, 998.634, 43.7239, -682.443, -0.801706, 10, -0.326161
304.8, 998.258, 44.0527, -682.65, -0.801715, 10, -0.32633
304.85, 997.956, 44.4518, -682.856, -0.8017, 10, -0.326038
304.9, 997.743, 44.9041, -683.063, -0.801663, 10, -0.325299
304.95, 997.628, 45.3906, -683.27, -0.801606, 10, -0.324153
305, 997.614, 45.8904, -683.476, -0.801531, 10, -0.322656
305.05, 997.704, 46.3823, -683.683, -0.801442, 10, -0.320878
305.1, 997.892, 46.8455, -683.889, -0.801343, 10, -0.3189
305.15, 998.172, 47.2602, -684.096, -0.801239, 10, -0.31681
305.2, 998.53, 47.6088, -684.302, -0.801133, 10, -0.314693
305.25, 998.952, 47.8766, -684.508, -0.80103, 10, -0.312637
305.3, 999.42, 48.0522, -684.715, -0.800934, 10, -0.310719
305.35, 999.915, 48.1281, -684.921, -0.800849, 10, -0.309012
305.4, 1000.41, 48.1013, -685.127, -0.800777, 10, -0.307576
305.45, 1000.9, 47.9727, -685.333, -0.800721, 10, -0.306463
305.5, 1001.34, 47.7479, -685.54, -0.800684, 10, -0.30571
305.55, 1001.73, 47.4365, -685.746, -0.800665, 10, -0.305343
305.6, 1002.05, 47.0515, -685.952, -0.800667, 10, -0.305375
305.65, 1002.29, 46.6094, -686.158, -0.800688, 10, -0.305805
305.7, 1002.43, 46.1288, -686.365, -0.800729, 10, -0.306618
305.75, 1002.46, 45.6302, -686.571, -0.800788, 10, -0.307788
305.8, 1002.4, 45.1346, -686.777, -0.800862, 10, -0.309274
305.85, 1002.23, 44.6631, -686.983, -0.800949, 10, -0.311021
305.9, 1001.97, 44.2356, -687.19, -0.801046, 10, -0.312965
305.95, 1001.63, 43.8703, -687.396, -0.80115, 10, -0.315029
306, 1001.22, 43.5828, -687.603, -0.801255, 10, -0.317131
306.05, 1000.76, 43.3852, -687.809, -0.801357, 10, -0.319182
306.1, 1000.27, 43.286, -688.016, -0.801453, 10, -0.321093
306.15, 999.77, 43.2894, -688.222, -0.801537, 10, -0.322779
306.2, 999.282, 43.3953, -688.429, -0.801606, 10, -0.324163
306.25, 998.825, 43.5991, -688.635, -0.801657, 10, -0.325182
306.3, 998.42, 43.8923, -688.842, -0.801688, 10, -0.325789
306.35, 998.084, 44.2624, -689.049, -0.801696, 10, -0.325955
306.4, 997.831, 44.6935, -689.255, -0.801682, 10, -0.325676
306.45, 997.671, 45.1674, -689.462, -0.801647, 10, -0.324968
306.5, 997.613, 45.664, -689.668, -0.801591, 10, -0.323866
306.55, 997.657, 46.162, -689.875, -0.801519, 10, -0.322426
306.6, 997.803, 46.6403, -690.081, -0.801434, 10, -0.320714
306.65, 998.043, 47.0787, -690.288, -0.801339, 10, -0.318808
306.7, 998.368, 47.4584, -690.494, -0.801238, 10, -0.316791
306.75, 998.765, 47.7634, -690.701, -0.801136, 10, -0.314749
306.8, 999.215, 47.9807, -690.907, -0.801036, 10, -0.312763
306.85, 999.7, 48.1011, -691.113, -0.800944, 10, -0.31091
306.9, 1000.2, 48.1195, -691.32, -0.800861, 10, -0.309259
306.95, 1000.69, 48.0352, -691.526, -0.800792, 10, -0.30787
307, 1001.16, 47.8518, -691.732, -0.800738, 10, -0.306792
307.05, 1001.58, 47.577, -691.938, -0.800701, 10, -0.306062
307.1, 1001.93, 47.2225, -692.145, -0.800683, 10, -0.305705
307.15, 1002.2, 46.8034, -692.351, -0.800685, 10, -0.305734
307.2, 1002.38, 46.3372, -692.557, -0.800706, 10, -0.306148
307.25, 1002.46, 45.844, -692.763, -0.800745, 10, -0.306933
307.3, 1002.44, 45.3444, -692.97, -0.800801, 10, -0.308062
307.35, 1002.32, 44.8597, -693.176, -0.800873, 10, -0.309497
307.4, 1002.1, 44.4106, -693.382, -0.800957, 10, -0.311183
307.45, 1001.79, 44.0159, -693.589, -0.801051, 10, -0.313059
307.5, 1001.41, 43.6925, -693.795, -0.801151, 10, -0.315051
307.55, 1000.97, 43.4541, -694.001, -0.801252, 10, -0.317078
307.6, 1000.49, 43.3108, -694.208, -0.801351, 10, -0.319056
307.65, 999.995, 43.2688, -694.414, -0.801443, 10, -0.320899
307.7, 999.498, 43.3299, -694.621, -0.801524, 10, -0.322525
307.75, 999.025, 43.4914, -694.828, -0.801591, 10, -0.32386
307.8, 998.595, 43.7466, -695.034, -0.80164, 10, -0.324844
307.85, 998.227, 44.0845, -695.241, -0.80167, 10, -0.32543
307.9, 997.935, 44.4909, -695.447, -0.801678, 10, -0.325593
307.95, 997.734, 44.9484, -695.654, -0.801665, 10, -0.325327
308, 997.63, 45.4375, -695.861, -0.801631, 10, -0.324648
308.05, 997.629, 45.9375, -696.067, -0.801578, 10, -0.323589
308.1, 997.73, 46.4271, -696.274, -0.801508, 10, -0.322203
308.15, 997.93, 46.8855, -696.48, -0.801426, 10, -0.320554
308.2, 998.22, 47.2931, -696.687, -0.801334, 10, -0.318717
308.25, 998.587, 47.6328, -696.893, -0.801237, 10, -0.316773
308.3, 999.015, 47.89, -697.1, -0.801138, 10, -0.314801
308.35, 999.488, 48.054, -697.306, -0.801042, 10, -0.312883
308.4, 999.984, 48.1176, -697.512, -0.800953, 10, -0.311093
308.45, 1000.48, 48.0783, -697.719, -0.800873, 10, -0.309496
308.5, 1000.96, 47.9377, -697.925, -0.800806, 10, -0.308153
308.55, 1001.4, 47.7019, -698.131, -0.800754, 10, -0.307109
308.6, 1001.79, 47.3807, -698.337, -0.800718, 10, -0.306402
308.65, 1002.1, 46.9879, -698.543, -0.800701, 10, -0.306055
308.7, 1002.32, 46.5401, -698.75, -0.800702, 10, -0.306081
308.75, 1002.44, 46.0562, -698.956, -0.800722, 10, -0.30648
308.8, 1002.47, 45.5568, -699.162, -0.80076, 10, -0.307237
308.85, 1002.39, 45.063, -699.368, -0.800815, 10, -0.308327
308.9, 1002.21, 44.5958, -699.575, -0.800884, 10, -0.309711
308.95, 1001.94, 44.175, -699.781, -0.800965, 10, -0.311339
309, 1001.59, 43.8183, -699.987, -0.801056, 10, -0.313149
309.05, 1001.17, 43.5411, -700.194, -0.801152, 10, -0.315071
309.1, 1000.71, 43.355, -700.4, -0.801249, 10, -0.317026
309.15, 1000.22, 43.268, -700.607, -0.801345, 10, -0.318934
309.2, 999.719, 43.2838, -700.813, -0.801434, 10, -0.320711
309.25, 999.233, 43.4017, -701.02, -0.801512, 10, -0.322279
309.3, 998.781, 43.6168, -701.226, -0.801577, 10, -0.323568
309.35, 998.384, 43.9198, -701.433, -0.801624, 10, -0.324517
309.4, 998.057, 44.298, -701.64, -0.801652, 10, -0.325084
309.45, 997.814, 44.7353, -701.846, -0.80166, 10, -0.325244
309.5, 997.667, 45.213, -702.053, -0.801648, 10, -0.32499
309.55, 997.62, 45.7108, -702.259, -0.801615, 10, -0.324338
309.6, 997.677, 46.2076, -702.466, -0.801564, 10, -0.323321
309.65, 997.834, 46.6822, -702.673, -0.801498, 10, -0.321987
309.7, 998.085, 47.1145, -702.879, -0.801418, 10, -0.320399
309.75, 998.42, 47.4861, -703.086, -0.80133, 10, -0.318629
309.8, 998.823, 47.7811, -703.292, -0.801236, 10, -0.316753
309.85, 999.279, 47.9872, -703.498, -0.801141, 10, -0.314851
309.9, 999.767, 48.0955, -703.705, -0.801048, 10, -0.312999
309.95, 1000.27, 48.1016, -703.911, -0.800962, 10, -0.311268
310, 1000.76, 48.005, -704.117, -0.800884, 10, -0.309725
310.05, 1001.22, 47.8101, -704.324, -0.800819, 10, -0.308425
310.1, 1001.63, 47.5249, -704.53, -0.800769, 10, -0.307415
310.15, 1001.97, 47.1617, -704.736, -0.800735, 10, -0.306729
310.2, 1002.23, 46.7359, -704.942, -0.800718, 10, -0.306392
310.25, 1002.4, 46.2654, -705.149, -0.800719, 10, -0.306416
310.3, 1002.47, 45.7702, -705.355, -0.800738, 10, -0.3068
310.35, 1002.44, 45.2713, -705.561, -0.800775, 10, -0.30753
310.4, 1002.3, 44.7899, -705.767, -0.800827, 10, -0.308582
310.45, 1002.07, 44.3463, -705.974, -0.800894, 10, -0.309918
310.5, 1001.76, 43.9594, -706.18, -0.800973, 10, -0.311489
310.55, 1001.37, 43.6456, -706.386, -0.80106, 10, -0.313236
310.6, 1000.92, 43.4183, -706.593, -0.801153, 10, -0.31509
310.65, 1000.44, 43.287, -706.799, -0.801247, 10, -0.316977
310.7, 999.941, 43.2574, -707.006, -0.801339, 10, -0.318816
310.75, 999.446, 43.3307, -707.212, -0.801425, 10, -0.32053
310.8, 998.977, 43.5039, -707.419, -0.8015, 10, -0.322043
310.85, 998.554, 43.7696, -707.625, -0.801562, 10, -0.323286
310.9, 998.193, 44.1166, -707.832, -0.801608, 10, -0.324202
310.95, 997.912, 44.53, -708.038, -0.801636, 10, -0.324751
311, 997.722, 44.9923, -708.245, -0.801644, 10, -0.324907
311.05, 997.63, 45.4839, -708.452, -0.801631, 10, -0.324665
311.1, 997.642, 45.9837, -708.658, -0.8016, 10, -0.32404
311.15, 997.755, 46.4707, -708.865, -0.801551, 10, -0.323062
311.2, 997.966, 46.924, -709.071, -0.801487, 10, -0.321778
311.25, 998.266, 47.3244, -709.278, -0.801411, 10, -0.320249
311.3, 998.641, 47.6549, -709.484, -0.801325, 10, -0.318543
311.35, 999.076, 47.9014, -709.691, -0.801235, 10, -0.316734
311.4, 999.552, 48.0536, -709.897, -0.801143, 10, -0.314898
311.45, 1000.05, 48.1049, -710.103, -0.801054, 10, -0.313109
311.5, 1000.55, 48.0532, -710.31, -0.80097, 10, -0.311437
311.55, 1001.02, 47.9007, -710.516, -0.800895, 10, -0.309945
311.6, 1001.46, 47.6539, -710.722, -0.800833, 10, -0.308688
311.65, 1001.83, 47.3233, -710.929, -0.800784, 10, -0.307709
311.7, 1002.13, 46.9229, -711.135, -0.80075, 10, -0.307045
311.75, 1002.34, 46.4696, -711.341, -0.800734, 10, -0.306718
311.8, 1002.46, 45.9828, -711.547, -0.800735, 10, -0.306739
311.85, 1002.47, 45.4829, -711.754, -0.800754, 10, -0.307108
311.9, 1002.38, 44.9912, -711.96, -0.800789, 10, -0.307813
311.95, 1002.19, 44.5286, -712.166, -0.80084, 10, -0.308828
312, 1001.91, 44.1146, -712.372, -0.800904, 10, -0.310118
312.05, 1001.55, 43.7669, -712.579, -0.80098, 10, -0.311634
312.1, 1001.13, 43.5001, -712.785, -0.801064, 10, -0.31332
312.15, 1000.66, 43.3257, -712.992, -0.801154, 10, -0.315109
312.2, 1000.16, 43.2509, -713.198, -0.801245, 10, -0.316928
312.25, 999.664, 43.2791, -713.404, -0.801333, 10, -0.318703
312.3, 999.181, 43.4091, -713.611, -0.801416, 10, -0.320356
312.35, 998.735, 43.6352, -713.817, -0.801489, 10, -0.321815
312.4, 998.345, 43.9481, -714.024, -0.801549, 10, -0.323014
312.45, 998.027, 44.3342, -714.231, -0.801593, 10, -0.323898
312.5, 997.795, 44.7773, -714.437, -0.80162, 10, -0.324429
312.55, 997.66, 45.2585, -714.644, -0.801627, 10, -0.324582
312.6, 997.625, 45.7574, -714.85, -0.801616, 10, -0.324352
312.65, 997.694, 46.2526, -715.057, -0.801586, 10, -0.323751
312.7, 997.863, 46.7232, -715.264, -0.801539, 10, -0.322811
312.75, 998.125, 47.1491, -715.47, -0.801477, 10, -0.321576
