t,x,y,psi,delta,v,delta_dot
109.15, 513.135, 6.80316, 0.129963, -0.161827, 10, -0.000518384
109.2, 513.63, 6.86796, 0.0973078, -0.161849, 10, -0.000451679
109.25, 514.128, 6.91653, 0.0646482, -0.161869, 10, -0.000388642
109.3, 514.627, 6.94884, 0.0319853, -0.161885, 10, -0.000329003
109.35, 515.127, 6.96483, -0.000680384, -0.161899, 10, -0.000272519
109.4, 515.627, 6.96449, -0.0333483, -0.16191, 10, -0.000218969
109.45, 516.127, 6.94781, -0.066018, -0.161918, 10, -0.000168151
109.5, 516.625, 6.91483, -0.0986889, -0.161924, 10, -0.00011988
109.55, 517.123, 6.86556, -0.131361, -0.161928, 10, -7.39904e-05
109.6, 517.619, 6.80007, -0.164033, -0.16193, 10, -3.03271e-05
109.65, 518.112, 6.71842, -0.196704, -0.161929, 10, 1.12503e-05
109.7, 518.602, 6.6207, -0.229376, -0.161926, 10, 5.08709e-05
109.75, 519.089, 6.50702, -0.262046, -0.161922, 10, 8.86535e-05
109.8, 519.572, 6.37749, -0.294715, -0.161916, 10, 0.000124707
109.85, 520.051, 6.23226, -0.327383, -0.161908, 10, 0.000159134
109.9, 520.524, 6.07147, -0.360048, -0.161898, 10, 0.000192025
109.95, 520.992, 5.89531, -0.392712, -0.161887, 10, 0.000223467
110, 521.454, 5.70397, -0.425372, -0.161874, 10, 0.000253539
110.05, 521.909, 5.49764, -0.45803, -0.16186, 10, 0.000282316
110.1, 522.358, 5.27655, -0.490685, -0.161845, 10, 0.000309864
110.15, 522.799, 5.04093, -0.523336, -0.161828, 10, 0.000336248
110.2, 523.232, 4.79105, -0.555983, -0.16181, 10, 0.000361526
110.25, 523.657, 4.52716, -0.588627, -0.161791, 10, 0.000385753
110.3, 524.072, 4.24955, -0.621266, -0.16177, 10, 0.000408979
110.35, 524.479, 3.95851, -0.653901, -0.161749, 10, 0.000431251
110.4, 524.876, 3.65437, -0.686531, -0.161726, 10, 0.000452615
110.45, 525.263, 3.33744, -0.719156, -0.161702, 10, 0.00047311
110.5, 525.639, 3.00807, -0.751776, -0.161678, 10, 0.000492774
110.55, 526.004, 2.6666, -0.784391, -0.161652, 10, 0.000511644
110.6, 526.358, 2.3134, -0.817001, -0.161626, 10, 0.000529753
110.65, 526.7, 1.94885, -0.849605, -0.161598, 10, 0.00054713
110.7, 527.03, 1.57334, -0.882203, -0.16157, 10, 0.000563807
110.75, 527.348, 1.18727, -0.914795, -0.161541, 10, 0.000579808
110.8, 527.653, 0.791053, -0.947381, -0.161511, 10, 0.00059516
110.85, 527.945, 0.385108, -0.979961, -0.161481, 10, 0.000609886
110.9, 528.223, -0.0301298, -1.01253, -0.16145, 10, 0.000624007
110.95, 528.488, -0.454218, -1.0451, -0.161418, 10, 0.000637544
111, 528.739, -0.886706, -1.07766, -0.161385, 10, 0.000650516
111.05, 528.976, -1.32713, -1.11022, -0.161352, 10, 0.00066294
111.1, 529.198, -1.77503, -1.14276, -0.161318, 10, 0.000674832
111.15, 529.406, -2.22992, -1.1753, -0.161284, 10, 0.000686208
111.2, 529.598, -2.69132, -1.20783, -0.161249, 10, 0.000697081
111.25, 529.776, -3.15875, -1.24036, -0.161214, 10, 0.000707465
111.3, 529.938, -3.6317, -1.27288, -0.161178, 10, 0.00071737
111.35, 530.085, -4.10967, -1.30539, -0.161142, 10, 0.000726808
111.4, 530.216, -4.59217, -1.33789, -0.161105, 10, 0.000735789
111.45, 530.331, -5.07867, -1.37038, -0.161068, 10, 0.00074432
111.5, 530.431, -5.56866, -1.40287, -0.16103, 10, 0.000752411
